	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:2000377	GO:2000377	regulation of reactive oxygen species metabolic process	3/109	161/22893	0.0417406932429253	0.239577209823601	0.201285381871462	Eif6/Tspo/Cdkn1a	3
GO:0030968	GO:0030968	endoplasmic reticulum unfolded protein response	2/109	69/22893	0.042861705607236	0.240327642384432	0.201915872161782	Atf3/Bok	2
GO:0048488	GO:0048488	synaptic vesicle endocytosis	2/109	69/22893	0.042861705607236	0.240327642384432	0.201915872161782	Actb/Actg1	2
GO:0140238	GO:0140238	presynaptic endocytosis	2/109	69/22893	0.042861705607236	0.240327642384432	0.201915872161782	Actb/Actg1	2
GO:0150116	GO:0150116	regulation of cell-substrate junction organization	2/109	69/22893	0.042861705607236	0.240327642384432	0.201915872161782	Mmp14/Actg1	2
GO:0016485	GO:0016485	protein processing	4/109	276/22893	0.0430715888015748	0.240327642384432	0.201915872161782	Bag2/Mafb/Mmp14/Eno1b	4
GO:1990845	GO:1990845	adaptive thermogenesis	3/109	164/22893	0.0436903271799258	0.240327642384432	0.201915872161782	Bmp8b/Gadd45g/Ckb	3
GO:0001937	GO:0001937	negative regulation of endothelial cell proliferation	2/109	70/22893	0.0439882377246641	0.240327642384432	0.201915872161782	Mmrn2/Ccl2	2
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	5/109	404/22893	0.0440731976759346	0.240327642384432	0.201915872161782	Sfn/Jun/Nr4a3/Mmrn2/Ccl2	5
GO:0030239	GO:0030239	myofibril assembly	2/109	71/22893	0.0451257383838421	0.240327642384432	0.201915872161782	Acta1/Actg1	2
GO:0045428	GO:0045428	regulation of nitric oxide biosynthetic process	2/109	71/22893	0.0451257383838421	0.240327642384432	0.201915872161782	Klf2/Tspo	2
GO:0048146	GO:0048146	positive regulation of fibroblast proliferation	2/109	71/22893	0.0451257383838421	0.240327642384432	0.201915872161782	Jun/Cdkn1a	2
GO:0071868	GO:0071868	cellular response to monoamine stimulus	2/109	71/22893	0.0451257383838421	0.240327642384432	0.201915872161782	Nr4a3/Slc1a1	2
GO:0071870	GO:0071870	cellular response to catecholamine stimulus	2/109	71/22893	0.0451257383838421	0.240327642384432	0.201915872161782	Nr4a3/Slc1a1	2
GO:0006979	GO:0006979	response to oxidative stress	5/109	408/22893	0.0456385479226074	0.240327642384432	0.201915872161782	Jun/Nr4a3/Hspb1/Rhob/Slc1a1	5
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	3/109	167/22893	0.0456848980926052	0.240327642384432	0.201915872161782	Jun/Mmrn2/Ccl2	3
GO:0006735	GO:0006735	NADH regeneration	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Eno1b	1
GO:0051643	GO:0051643	endoplasmic reticulum localization	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Gramd2	1
GO:0060926	GO:0060926	cardiac pacemaker cell development	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Popdc2	1
GO:0061621	GO:0061621	canonical glycolysis	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Eno1b	1
GO:0061718	GO:0061718	glucose catabolic process to pyruvate	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Eno1b	1
GO:0071257	GO:0071257	cellular response to electrical stimulus	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Actb	1
GO:0099640	GO:0099640	axo-dendritic protein transport	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Hspb1	1
GO:1900103	GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Bok	1
GO:1900119	GO:1900119	positive regulation of execution phase of apoptosis	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Bok	1
GO:1903242	GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	1/109	10/22893	0.046614479863647	0.240327642384432	0.201915872161782	Lmna	1
GO:0071248	GO:0071248	cellular response to metal ion	3/109	169/22893	0.0470394172218051	0.240327642384432	0.201915872161782	Jun/Alox5ap/Slc1a1	3
GO:0030104	GO:0030104	water homeostasis	2/109	73/22893	0.0474331348983481	0.240327642384432	0.201915872161782	Sfn/Cldn4	2
GO:0048678	GO:0048678	response to axon injury	2/109	73/22893	0.0474331348983481	0.240327642384432	0.201915872161782	Jun/Slc1a1	2
GO:0071867	GO:0071867	response to monoamine	2/109	73/22893	0.0474331348983481	0.240327642384432	0.201915872161782	Nr4a3/Slc1a1	2
GO:0071869	GO:0071869	response to catecholamine	2/109	73/22893	0.0474331348983481	0.240327642384432	0.201915872161782	Nr4a3/Slc1a1	2
GO:1905330	GO:1905330	regulation of morphogenesis of an epithelium	2/109	73/22893	0.0474331348983481	0.240327642384432	0.201915872161782	Cxcl10/Mmrn2	2
GO:0032970	GO:0032970	regulation of actin filament-based process	5/109	415/22893	0.0484573655233672	0.240327642384432	0.201915872161782	Spta1/Capg/Actg1/Rhob/Cdc42ep2	5
GO:0050680	GO:0050680	negative regulation of epithelial cell proliferation	3/109	172/22893	0.0491081515439278	0.240327642384432	0.201915872161782	Sfn/Mmrn2/Ccl2	3
GO:0010611	GO:0010611	regulation of cardiac muscle hypertrophy	2/109	75/22893	0.0497828837443148	0.240327642384432	0.201915872161782	Lmna/Nr4a3	2
GO:0071479	GO:0071479	cellular response to ionizing radiation	2/109	75/22893	0.0497828837443148	0.240327642384432	0.201915872161782	Rhob/Cdkn1a	2
